accuracy,precision,recall,f1
0.9744543408045414,0.9751562793753396,0.9743073075888168,0.9741525425095432
0.9736713320935696,0.9752830952441802,0.9739813031408632,0.9738738040449998
0.9805226583145736,0.9809521076173568,0.9806175444950688,0.9803225081060686
0.9801311539590878,0.98097140910666,0.9802879302571836,0.9801421355874612
0.9806205344034452,0.9808132733204488,0.9807420368394308,0.9804481934990896
0.9774884995595576,0.9783230349975542,0.9775936023327004,0.9773872597014056
0.9780757560927864,0.9786136427544224,0.9780246755563066,0.9776814950291022
0.9738670842713124,0.9753247182108352,0.973885945515806,0.9739914678809104
0.9783693843594008,0.9791903854167928,0.978486973709374,0.9782965184171958
0.978565136537144,0.9788258690691952,0.9779893237449016,0.9780679372526746
0.9786630126260156,0.9798196713218352,0.9789802266782092,0.9789428063590722
0.9753352256043848,0.9760565832043314,0.9750397345151636,0.9749526097782034
0.9759224821376138,0.9768705666367166,0.9755328215953692,0.9757129385138884
0.9736713320935696,0.9749141714414016,0.973845872459672,0.9734891916814874
0.9821865518253888,0.982370014994016,0.9818001981308642,0.9817901751614926
0.977782127826172,0.978551142776442,0.9777630355461888,0.977542661769222
0.9798375256924732,0.9809102532291302,0.9797369003678764,0.9799588750400742
0.9767054908485856,0.9772687007925236,0.9774190795923676,0.9767519571397384
0.9744543408045414,0.9754096031403904,0.9745687418265274,0.9745467164083832
0.9748458451600274,0.9755220107777792,0.9746329452415168,0.974534521757222
0.9758246060487424,0.9773411661217738,0.9763107495528058,0.9761604957125783
0.9795438974258588,0.9802826083133191,0.9793103644774804,0.9793641177785152
0.9797396496036018,0.9799762457130764,0.9797120257551202,0.9795899806219748
0.9827738083586178,0.9829716306780728,0.982898825771386,0.9827904776771454
0.9776842517373006,0.9785316410375174,0.9779653123293632,0.977808589266568
0.9792502691592444,0.9801618002341032,0.9789749900291608,0.9791057920420564
0.9754331016932564,0.976474881694447,0.975589546466625,0.9753835836353576
0.9753352256043848,0.9762189808183784,0.9752688637465272,0.9750823139112352
0.9812077909366742,0.9820338727019152,0.9812151665125708,0.981254976856974
0.9815014192032886,0.9819560357555072,0.9816406113068544,0.9815343984147934
0.9782715082705296,0.9793056035386448,0.978284115816138,0.9783471038272958
0.9761182343153568,0.9773362604713828,0.9763246570992242,0.9763325288865816
0.9724968190271116,0.9740920989909212,0.972609672304334,0.9723296505549878
0.97895664089263,0.979574446614645,0.9791410134625532,0.9790043741053376
0.9803269061368308,0.9807780475009876,0.9804447287769004,0.9802393754826634
0.978173632181658,0.978746190382364,0.9778761206047644,0.9779503074006988
0.9820886757365176,0.9823680547141088,0.9817810967124528,0.981749078739168
0.972790447293726,0.9750739967494052,0.9725440702571504,0.9725150432540564
0.9806205344034452,0.9811606060192248,0.9807166828769006,0.9806133753582764
0.9736713320935696,0.9749074632259508,0.9738374106764563,0.9736122484628736
0.9767054908485856,0.976937293325284,0.9764764779632558,0.9763528060062916
0.9744543408045414,0.9754524332402292,0.974491817820896,0.9744173974107724
0.9780757560927864,0.9785468503238636,0.9778964147765872,0.9777929494688616
0.9768033669374572,0.9779233601207752,0.9773001767238224,0.9771478652205756
0.979348145248116,0.9795167977710726,0.9795626602501832,0.9791569986784632
0.9782715082705296,0.9786052629578028,0.978517356610395,0.9781791552775284
0.9770969952040716,0.9781448150816536,0.9770899652914906,0.9768894087739868
0.9716159342272684,0.9717278175618418,0.9716030481095717,0.9711147177034049
0.9756288538709992,0.9763227147430108,0.9761185286587324,0.9757159196952252
0.9770969952040716,0.9775055398704272,0.9772300465980744,0.9768363251268408
0.972790447293726,0.9734229148674106,0.9729457008358756,0.9726761135419232
0.9668200058725652,0.96877394929158,0.966976339790076,0.9669749359562586
0.9811099148478026,0.9819205821424272,0.9811765454200496,0.9812188394203416
0.9774884995595576,0.9778025248004226,0.9775407388029612,0.9772673216065326
0.9799354017813448,0.9804922414004976,0.9796129080731149,0.9797280414566454
0.9740628364490554,0.9749016440675824,0.9740525025688525,0.9740503505984296
0.9703435450719388,0.9725284596728206,0.9706057754433488,0.9702114361841524
0.9763139864930998,0.977155113827898,0.9762112923609422,0.976309657617898
0.972790447293726,0.9759727340277266,0.9725000374097272,0.9730337847570332
0.978173632181658,0.9788116754430446,0.9784820083301689,0.9781384662034016
0.9802290300479592,0.9807549627646036,0.980189181459336,0.980165614590088
0.9769012430263286,0.9776099454638686,0.9768880660465934,0.9767279760357732
0.9801311539590878,0.980572375053136,0.9803734346996468,0.9800607673917806
0.9740628364490554,0.9745634529813528,0.9739834860472412,0.973789585333818
0.9765097386708428,0.977199012539779,0.9765369072786876,0.976471079547812
0.9792502691592444,0.9800991360062856,0.9792450580684038,0.9793772453299916
0.9758246060487424,0.9769824428556036,0.9759545514410256,0.9760504008864872
0.9791523930703728,0.9795953284970133,0.9790238443596396,0.9789702904331602
0.975139473426642,0.9767999999176444,0.9747140004390044,0.9743381513008136
0.9810120387589312,0.981578614402774,0.9810511899038152,0.9809889108998922
0.9717138103161398,0.9725696441953072,0.9715893247160527,0.9714157967389212
0.9767054908485856,0.9778513899763006,0.9770558727539992,0.9767888485884858
0.9795438974258588,0.9797684366056898,0.9792949849026144,0.9792275879969534
0.9772927473818146,0.9775716448443226,0.977360895726046,0.97699042911452
0.977390623470686,0.9780352919232836,0.9775046590325516,0.9774566074407954
0.9780757560927864,0.9787617688034402,0.978579207347518,0.9782511563637166
0.974747969071156,0.9769301258494284,0.9751232636607212,0.974979586868738
0.968973279827738,0.9704028434255924,0.9687851275169445,0.9683781851121468
0.9761182343153568,0.9776122258545202,0.9761355599730271,0.9763208562397396
0.9769991191152002,0.9777265356423006,0.976443701256822,0.976626611371434
0.978173632181658,0.978542588806234,0.9781366778067678,0.977963888717546
0.9753352256043848,0.9764218994333468,0.9746571984629342,0.9749598381327466
0.9809141626700596,0.981436623037394,0.9809453677676128,0.9808073367518806
0.9799354017813448,0.980725530588457,0.9800095816496768,0.9800122351309152
0.9813056670255456,0.981552272263624,0.9811849444053404,0.9808435189901774
0.9679945189390232,0.969506098234675,0.967425132206964,0.9672954234800392
0.9742585886267984,0.9753378657544683,0.9745532045974296,0.9744403524383116
0.9815992952921602,0.9823343135432568,0.9819203164778412,0.9817801291293832
0.9734755799158266,0.9742474944095848,0.9737755389625364,0.9733400679088834
0.9718116864050113,0.9730098409836396,0.9721302665008316,0.9719137862635592
0.978173632181658,0.9787058988356496,0.978351565287781,0.9780776476139088
0.966722129783694,0.9687613654827564,0.966252818447904,0.9658403067905088
0.9784672604482724,0.9790826872985507,0.9781140292300392,0.9781167624390024
0.9738670842713124,0.9746401198273088,0.9738151786037772,0.9736275306982344
0.9753352256043848,0.976264148708367,0.975196979576446,0.9751510432243105
0.9756288538709992,0.976105719117178,0.975449573748554,0.9753247304060728
0.9736713320935696,0.9747744816479318,0.9732685494185492,0.973343497254364
0.9842419496916904,0.9839840861815016,0.9843325881464188,0.983979630435606
0.9807184104923168,0.981381159578568,0.9806070914800036,0.9805879866361262
0.9769991191152002,0.9777931665235182,0.9766857300238044,0.9768050064405478
0.9733777038269552,0.9750930683628118,0.9731859895864754,0.9734312781039326
0.9762161104042284,0.9774029463186557,0.9760187589198194,0.9761683452640144
0.9764118625819712,0.9773960109945704,0.9762258657534144,0.9762663444959908
0.9805226583145736,0.9808114053498028,0.980391700335533,0.9802473003011828
0.9757267299598708,0.9763756932078064,0.9758118153703348,0.9755706396322876
0.9654497406283644,0.968402095341119,0.964660556585624,0.9650916535776602
0.9774884995595576,0.9784420675309978,0.9774865655965194,0.9776312382032174
0.9798375256924732,0.9801895604465376,0.9795769295632863,0.9794338372091318
0.978173632181658,0.9790862861771756,0.978248423159342,0.9783002431837508
0.9811099148478026,0.981447391436129,0.9812865813063004,0.9810109896843126
0.9800332778702164,0.9811821668005168,0.979783272843508,0.9800932745473064
0.97435646471567,0.9746260919933644,0.9739545307629218,0.9737596963983536
0.9774884995595576,0.9782323327436088,0.9776412366862614,0.9775363639441637
0.9795438974258588,0.9800837821185308,0.9796777396069516,0.9794993986003706
0.974747969071156,0.9756605803053646,0.9752549744967476,0.974873182891508
0.9812077909366742,0.981834475775908,0.9815620708881738,0.9812244372600064
0.9830674366252324,0.9831822753887686,0.9831297439491696,0.983004837336709
0.973573456004698,0.9743233822515418,0.973585641960646,0.9731088692011926
0.9763139864930998,0.9769047807514668,0.9763392914599583,0.9762289880365568
0.9779778800039152,0.978248020380325,0.9781262119817864,0.9778480242172076
0.978173632181658,0.9786855998181448,0.978458272517144,0.9782005823399748
0.974552216893413,0.9756010798959004,0.9741699699289816,0.9743293754265028
0.9795438974258588,0.9801111363583758,0.9796852819809112,0.9795372638292584
0.9754331016932564,0.9759878885827896,0.9754892798662882,0.975132684757043
0.9770969952040716,0.9773073181442986,0.9772252599345956,0.9769187283322524
0.98355681706959,0.984025469424687,0.9835354327652808,0.9835049970570444
0.9798375256924732,0.9808730325594002,0.97966626070859,0.979825662528778
0.9768033669374572,0.9771864095030772,0.9770619774870296,0.9766797923501468
0.9792502691592444,0.9800360666815754,0.9792109499918304,0.9793024326459356
0.9801311539590878,0.981654268838896,0.9800184415553992,0.9802756400592398
0.9710286776940392,0.9723761851692851,0.9712062087958404,0.97115911757192
0.9797396496036018,0.9803332682061072,0.9797245455664813,0.9797585168606184
0.973573456004698,0.9758022611916592,0.9737322447322374,0.9736039266555592
0.9830674366252324,0.9835387957360956,0.9830730095499388,0.9831102366836356
0.9769991191152002,0.977524953741438,0.9772862388083768,0.9770306634301336
0.9782715082705296,0.9793542092771366,0.977862380231508,0.9780051320626644
0.975139473426642,0.9764287858839892,0.9754876956804558,0.9753617839738372
0.9816971713810316,0.9820264064503982,0.9817578819135828,0.9816381798548268
0.9779778800039152,0.9792380849680604,0.977903733812582,0.977949143532394
0.974160712537927,0.9754090622377743,0.9741276295109338,0.9740744696737836
0.9771948712929432,0.978493359086268,0.9772358061408204,0.9769144701342756
0.9796417735147304,0.980078784824024,0.979696919762064,0.9794677137604356
0.982773808358618,0.9832050400371048,0.9831874312403872,0.98297796823538
0.9752373495155132,0.9765565424715228,0.9751986089060016,0.9751499403536356
0.9756288538709992,0.9765663473311732,0.9755068092299256,0.9754711004821368
0.9804247822257024,0.9807986965059196,0.9800919630596656,0.980156534003374
0.9796417735147304,0.9802774811277633,0.979725394662202,0.979705333256256
0.9749437212488988,0.975696496826013,0.975045320122224,0.974818183715824
0.9784672604482724,0.9792593236287956,0.9787305736614228,0.9786192449141038
0.9761182343153568,0.9768108855069628,0.9763552298008286,0.9760527476483464
0.9771948712929432,0.9780134103749216,0.9775382424150572,0.9773555586984134
0.9778800039150436,0.9790035646488514,0.978783327059143,0.9782692704941878
0.9771948712929432,0.9780212171916396,0.9769852671828574,0.9771191249636144
0.9784672604482724,0.9792532278654248,0.9784025346130304,0.9784299347008542
0.9753352256043848,0.9763734170266388,0.9751208066235884,0.9750743081228648
0.9808162865811882,0.981306374328618,0.9811251980817872,0.9808231289892352
0.9811099148478026,0.9814107268747676,0.980992262987898,0.9808566067648516
0.970147792894196,0.9753313886858374,0.9691498036279712,0.9681519480970304
0.9790545169815014,0.9797307872238544,0.9793474267062618,0.979067787185834
0.9822844279142604,0.9824977203129353,0.982510267476022,0.9822920652688578
0.9760203582264853,0.9774835049014052,0.9763347025573232,0.9762862338519802
0.9702456689830674,0.971686848594836,0.9698253361231554,0.969781100198484
0.9766076147597142,0.9771325102047014,0.9768391535034748,0.9765639430195648
0.983165312714104,0.9832971834328696,0.9829247994019872,0.982900761375433
0.9802290300479592,0.9806119331524796,0.980616761557536,0.980338647872202
0.9811099148478026,0.9816291238761102,0.9809126679702148,0.9810301682333376
0.9813056670255456,0.9815387548666192,0.9812500695659836,0.9811661320475206
0.979348145248116,0.9797762638577378,0.9798249495681812,0.97944391567162
0.9786630126260156,0.979322569431382,0.9789824161999744,0.9787814312231872
0.9779778800039152,0.9787326627217232,0.9783595704538663,0.978139314010902
0.9761182343153568,0.9767531041340084,0.976222596699424,0.9761518474592408
0.9792502691592444,0.9797124745346808,0.9797432121984584,0.9793665714234324
0.9717138103161398,0.9731975778080784,0.9715208202088904,0.9713538780088118
0.9798375256924732,0.980464834388856,0.9796409579147174,0.9798003496911768
0.9817950474699032,0.9822788031976436,0.981907482113399,0.9819013253369748
0.9798375256924732,0.9798564784586736,0.9793954288570976,0.9792010078445678
0.9815992952921602,0.9821021123601384,0.9819344527812476,0.9817927619728114
0.973964960360184,0.9755793560503968,0.9742500801537528,0.9742909075997012
0.9788587648037584,0.9793326715092244,0.9790224770139214,0.978836478533012
0.9791523930703728,0.9798055707818204,0.9791094141302508,0.9790572459511068
0.9784672604482724,0.979301696660914,0.9784708770740204,0.978517220184264
0.9757267299598708,0.9772883359139702,0.9759434533318472,0.9760476954348284
0.9763139864930998,0.9772460607979744,0.9766861759804852,0.9765660261772056
0.9712244298717824,0.9737048442358319,0.970791870722215,0.9712507874377553
0.9756288538709993,0.976402416363371,0.9758316130194041,0.9756046949337288
0.9740628364490554,0.9762032802370871,0.9746463952460102,0.9743933287193783
0.978173632181658,0.9790212187936461,0.978272183715499,0.9780372973713277
0.9790545169815014,0.9804462871166219,0.9793606535994089,0.9793217285037368
